Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,21.942832019391503,22.45858240661823,21.567740960539346,22.41169548034668,8402230,0.0,0.0
2000-01-04 00:00:00-05:00,22.505467024918428,23.91206025506836,22.505467024918428,23.72451400756836,16051191,0.0,0.0
2000-01-05 00:00:00-05:00,23.72451912513922,24.849793951990062,23.72451912513922,24.70913314819336,19823822,0.0,0.0
2000-01-06 00:00:00-05:00,24.709127818233284,24.84978859168831,23.72451400756836,23.72451400756836,7903193,0.0,0.0
2000-01-07 00:00:00-05:00,23.724519305196807,24.099610433513732,23.114994952546493,23.349428176879883,6773543,0.0,0.0
2000-01-10 00:00:00-05:00,25.50619886361403,26.959676233150184,25.50619886361403,26.912792205810547,33965839,0.0,0.0
2000-01-11 00:00:00-05:00,26.91279129759847,27.56919956788518,26.44392493210203,27.194107055664062,20134820,0.0,0.0
2000-01-12 00:00:00-05:00,26.9596757415764,26.9596757415764,24.990447999287824,25.271766662597656,13100963,0.0,0.0
2000-01-13 00:00:00-05:00,25.365538585055454,26.256381536367673,25.365538585055454,26.115720748901367,8732387,0.0,0.0
2000-01-14 00:00:00-05:00,26.11572075419131,26.25638154168611,25.08422281696455,25.177993774414062,8151546,0.0,0.0
2000-01-18 00:00:00-05:00,25.177995162193334,26.11572219365691,24.80290550996011,25.881290435791016,8101774,0.0,0.0
2000-01-19 00:00:00-05:00,25.881288499194543,26.20949409600065,25.553085803268736,26.068836212158203,6551343,0.0,0.0
2000-01-20 00:00:00-05:00,26.068838195767704,26.58458864390125,25.084224231309218,25.224882125854492,7212063,0.0,0.0
2000-01-21 00:00:00-05:00,25.22488215947158,25.22488215947158,24.521586884046886,24.56847381591797,8284136,0.0,0.0
2000-01-24 00:00:00-05:00,24.568471453543204,25.506198397275917,24.28715279024734,24.990447998046875,8343031,0.0,0.0
2000-01-25 00:00:00-05:00,27.38165755219737,28.506929401756963,27.38165755219737,28.131839752197266,29911201,0.0,0.0
2000-01-26 00:00:00-05:00,28.084955813854148,28.084955813854148,27.28788659749385,27.475431442260742,10400710,0.0,0.0
2000-01-27 00:00:00-05:00,27.475428536895727,28.225610737516742,27.475428536895727,27.850521087646484,9818449,0.0,0.0
2000-01-28 00:00:00-05:00,27.850523037987717,28.131841745531098,27.334772557638303,27.569204330444336,7500963,0.0,0.0
2000-01-31 00:00:00-05:00,27.334775007027886,27.334775007027886,26.86591141940232,27.24100112915039,7909072,0.0,0.0
2000-02-01 00:00:00-05:00,27.240998774895207,27.334772644668465,26.959680066456148,27.006567001342773,7237202,0.0,0.0
2000-02-02 00:00:00-05:00,27.006565042294167,28.50692944454601,26.865907148718275,27.944292068481445,9411353,0.0,0.0
2000-02-03 00:00:00-05:00,28.178729434696642,28.882027745226406,28.178729434696642,28.413164138793945,10908160,0.0,0.0
2000-02-04 00:00:00-05:00,28.41315746740522,28.694473244507094,27.756746251819795,28.6007022857666,6272985,0.0,0.0
2000-02-07 00:00:00-05:00,28.600699433153693,28.835131157943472,28.178720007828016,28.506925582885742,6153573,0.0,0.0
2000-02-08 00:00:00-05:00,28.46004298160412,28.46004298160412,27.756747700385166,28.17872428894043,5780233,0.0,0.0
2000-02-09 00:00:00-05:00,28.178729018914648,29.257117038326147,27.85052623978326,28.272502899169922,6158338,0.0,0.0
2000-02-10 00:00:00-05:00,28.272497214667478,28.41315800676896,27.662975818202415,27.70985984802246,5675925,0.0,0.0
2000-02-11 00:00:00-05:00,27.709865828264185,28.97579872598425,27.616094847506336,28.413164138793945,7247035,0.0,0.0
2000-02-14 00:00:00-05:00,28.03805726378536,28.03805726378536,27.475420061654095,27.756738662719727,5201622,0.0,0.0
2000-02-15 00:00:00-05:00,27.756750097709673,27.897410906630533,26.537704258132862,27.662979125976562,7082717,0.0,0.0
2000-02-16 00:00:00-05:00,27.662975818202415,27.944291600644476,27.42854116469995,27.70985984802246,4475215,0.0,0.0
2000-02-17 00:00:00-05:00,27.662977251980468,27.662977251980468,26.77213422513986,27.38165855407715,4756310,0.0,0.0
2000-02-18 00:00:00-05:00,27.287884806174837,27.287884806174837,26.490815642138315,26.631473541259766,6493867,0.0,0.0
2000-02-22 00:00:00-05:00,26.58459168561625,26.58459168561625,24.47470271986744,25.03734016418457,12744146,0.0,0.0
2000-02-23 00:00:00-05:00,25.037341916930057,25.9750691225172,24.474704433225348,25.599979400634766,8371718,0.0,0.0
2000-02-24 00:00:00-05:00,25.553092189573672,25.553092189573672,24.334044804603277,24.89668083190918,8338672,0.0,0.0
2000-02-25 00:00:00-05:00,24.802908252675604,24.802908252675604,23.25565528869629,23.25565528869629,8440649,0.0,0.0
2000-02-28 00:00:00-05:00,24.005836435226005,24.7091317106507,24.005836435226005,24.56847381591797,7943639,0.0,0.0
2000-02-29 00:00:00-05:00,24.568477433141133,25.50620460510254,24.193384823828,25.50620460510254,5506437,0.0,0.0
2000-03-01 00:00:00-05:00,25.506203088671832,26.068840518750342,24.89667872260665,26.021953582763672,7250380,0.0,0.0
2000-03-02 00:00:00-05:00,25.975064299289578,25.975064299289578,25.365539988309944,25.881290435791016,6588241,0.0,0.0
2000-03-03 00:00:00-05:00,26.16260989620257,27.38165855407715,26.16260989620257,27.38165855407715,14559757,0.0,0.0
2000-03-06 00:00:00-05:00,27.381659579555095,27.5692044182209,26.678361358017085,27.006567001342773,7341004,0.0,0.0
2000-03-07 00:00:00-05:00,27.006567001342777,27.287885709781836,26.58459038912454,27.006567001342773,7588140,0.0,0.0
2000-03-08 00:00:00-05:00,26.959673811221588,26.959673811221588,26.162604805728495,26.209491729736328,6294577,0.0,0.0
2000-03-09 00:00:00-05:00,26.209493199793904,27.194107055664062,25.97506146748578,27.194107055664062,5623011,0.0,0.0
2000-03-10 00:00:00-05:00,26.819026122434845,26.819026122434845,26.02195681431913,26.350162506103516,7061936,0.0,0.0
2000-03-13 00:00:00-05:00,26.350152501759837,26.631468244046776,24.756014490773644,26.209491729736328,5247440,0.0,0.0
2000-03-14 00:00:00-05:00,26.068843003428338,26.068843003428338,25.365544698356928,25.599979400634766,5589559,0.0,0.0
2000-03-15 00:00:00-05:00,25.59997323083263,26.20949460721224,25.224880698469498,26.115720748901367,6642980,0.0,0.0
2000-03-16 00:00:00-05:00,26.11571790280168,26.63146826554412,25.31865179754522,26.49081039428711,8335124,0.0,0.0
2000-03-17 00:00:00-05:00,26.490819623614502,27.709865569114275,25.928182140805056,27.6160945892334,8753675,0.0,0.0
2000-03-20 00:00:00-05:00,28.27249801912804,29.63220454372894,28.27249801912804,29.585317611694336,16985606,0.0,0.0
2000-03-21 00:00:00-05:00,29.585322415080167,30.05418600978847,28.97579800143077,29.397777557373047,13362088,0.0,0.0
2000-03-22 00:00:00-05:00,29.819755387134244,31.085688303068398,29.819755387134244,30.38239288330078,13725900,0.0,0.0
2000-03-23 00:00:00-05:00,30.38238940661764,31.460777334055788,29.86663891096294,31.179458618164062,8163811,0.0,0.0
2000-03-24 00:00:00-05:00,31.179459605206553,31.320117517164807,30.80436700518309,31.08568572998047,6630411,0.0,0.0
2000-03-27 00:00:00-05:00,31.08568994615622,31.648327472061933,30.00730183831714,31.32012176513672,5797669,0.0,0.0
2000-03-28 00:00:00-05:00,31.32011368157999,31.882751062271954,30.476160511422563,30.71059226989746,7592600,0.0,0.0
2000-03-29 00:00:00-05:00,30.71058942206299,30.898134231275524,30.194839021068343,30.6168155670166,5162494,0.0,0.0
2000-03-30 00:00:00-05:00,30.61682569988686,30.757483628128004,29.819756370837162,30.194849014282227,5418652,0.0,0.0
2000-03-31 00:00:00-05:00,30.194853438520393,31.132580833209794,30.194853438520393,30.945035934448242,5358236,0.0,0.0
2000-04-03 00:00:00-04:00,30.945037167032584,31.413900883052786,30.80437631169747,31.367013931274414,4870654,0.0,0.0
2000-04-04 00:00:00-04:00,31.36699625732239,31.460770108041604,28.7882443713452,30.851245880126953,7049975,0.0,0.0
2000-04-05 00:00:00-04:00,30.569923302060115,30.569923302060115,29.444648841494573,30.007286071777344,5140193,0.0,0.0
2000-04-06 00:00:00-04:00,30.00730074425016,30.945030886863776,30.00730074425016,30.335506439208984,3615509,0.0,0.0
2000-04-07 00:00:00-04:00,30.38238714726531,31.038795501612398,30.38238714726531,30.757476806640625,3298023,0.0,0.0
2000-04-10 00:00:00-04:00,30.757471582541783,31.03879022973211,30.1948371890412,30.99190330505371,3665585,0.0,0.0
2000-04-11 00:00:00-04:00,31.32010845597906,31.88274574279785,31.32010845597906,31.88274574279785,6923365,0.0,0.0
2000-04-12 00:00:00-04:00,31.882750128518794,32.72670617483972,30.00729321476577,30.054180145263672,8414293,0.0,0.0
2000-04-13 00:00:00-04:00,30.05418846490611,30.569939041392956,29.444664001464847,29.444664001464844,5078459,0.0,0.0
2000-04-14 00:00:00-04:00,29.444655391710914,29.632203110779933,28.27249665193149,29.163339614868164,8248251,0.0,0.0
2000-04-17 00:00:00-04:00,29.069562911987305,29.069562911987305,27.803630436496505,29.069562911987305,6537253,0.0,0.0
2000-04-18 00:00:00-04:00,29.06956855352979,29.8197507993762,28.50693114392482,29.632205963134766,4275520,0.0,0.0
2000-04-19 00:00:00-04:00,30.007294093592243,31.132568854976174,30.007294093592243,30.71059226989746,8579219,0.0,0.0
2000-04-20 00:00:00-04:00,30.71059543589784,31.882754349111917,30.616821562488383,31.695209503173828,5438824,0.0,0.0
2000-04-24 00:00:00-04:00,31.085689328532283,31.085689328532283,30.101075128200655,30.194849014282227,3844197,0.0,0.0
2000-04-25 00:00:00-04:00,30.194848018205644,30.429279824794847,29.77286844564018,30.38239288330078,3749417,0.0,0.0
2000-04-26 00:00:00-04:00,30.569934633771457,31.88275435744275,30.569934633771457,31.78898048400879,6002636,0.0,0.0
2000-04-27 00:00:00-04:00,31.695204742418927,31.695204742418927,30.663703893374038,31.226341247558594,4674810,0.0,0.0
2000-04-28 00:00:00-04:00,31.695202856141666,32.72670364379883,31.695202856141666,32.72670364379883,11731272,0.0,0.0
2000-05-01 00:00:00-04:00,32.72670859155413,32.914253426514605,31.507659912109375,31.507659912109375,8919209,0.0,0.0
2000-05-02 00:00:00-04:00,31.507664482728572,32.30473377303727,30.241731586563244,32.25784683227539,9296604,0.0,0.0
2000-05-03 00:00:00-04:00,31.5076706307329,31.5076706307329,29.725986840294055,30.945035934448242,6513735,0.0,0.0
2000-05-04 00:00:00-04:00,30.945023140329887,31.460773574350057,29.538429728965582,29.77286148071289,7127420,0.0,0.0
2000-05-05 00:00:00-04:00,29.772862456654266,30.335499839642992,29.44465683309742,29.679088592529297,3471363,0.0,0.0
2000-05-08 00:00:00-04:00,29.679079194904435,30.851240521789585,29.679079194904435,30.429264068603516,3582261,0.0,0.0
2000-05-09 00:00:00-04:00,30.429278833301392,31.2263481100858,29.81975441550125,30.569936752319336,3407096,0.0,0.0
2000-05-10 00:00:00-04:00,30.569929599287683,31.320111760571287,30.382384784186865,30.80436134338379,6369894,0.0,0.0
2000-05-11 00:00:00-04:00,30.80435895476735,31.038790680685263,30.429269353650728,30.851245880126953,3334516,0.0,0.0
2000-05-12 00:00:00-04:00,30.851247303752327,31.038792112964856,30.054178238498753,30.6168155670166,3104612,0.0,0.0
2000-05-15 00:00:00-04:00,30.616815567016598,30.851247303752327,30.147952093545147,30.6168155670166,3892043,0.0,0.0
2000-05-16 00:00:00-04:00,30.94501651042774,31.976517157471328,30.94501651042774,31.648311614990234,5938773,0.0,0.0
2000-05-17 00:00:00-04:00,31.6483225664691,32.16407306845946,31.554548693059647,31.695209503173828,4089812,0.0,0.0
2000-05-18 00:00:00-04:00,31.695207209932246,32.1171838079819,30.75747724632769,30.89813804626465,4393614,0.0,0.0
2000-05-19 00:00:00-04:00,30.898135201374366,30.945022130369658,29.819747438004075,30.80436134338379,4461328,0.0,0.0
2000-05-22 00:00:00-04:00,30.804357974482322,31.132563540674987,30.007288971374432,30.663700103759766,4200507,0.0,0.0
2000-05-23 00:00:00-04:00,30.52304364848182,30.52304364848182,29.8197483936546,30.054180145263672,4224430,0.0,0.0
2000-05-24 00:00:00-04:00,30.054182124782812,30.616819526054886,28.64759152248326,29.491544723510742,4405879,0.0,0.0
2000-05-25 00:00:00-04:00,29.49153807100188,30.335493982535915,29.303993279843198,29.86663055419922,3919007,0.0,0.0
2000-05-26 00:00:00-04:00,29.86663769346811,30.147956397892056,29.444658186391862,29.913524627685547,3368170,0.0,0.0
2000-05-30 00:00:00-04:00,30.47615445435151,31.50765224610475,30.47615445435151,31.413881301879883,7346782,0.0,0.0
2000-05-31 00:00:00-04:00,31.413879913469405,31.835856396030938,31.2263351324287,31.648311614990234,5180943,0.0,0.0
